j,k,i,lambda,pitch,r,c,a,a_prime,CL,CD,Cn,Ct,V_rel,dT,dQ,dP
9,11,29,7,15,37.2,1.538,9.8e-05,1e-05,-0.034627,0.007867,-0.026413,-0.011344,55.164304,-67.992248,-1086.323196,-1584.221328
9,11,30,7,15,38.363,1.478,9.8e-05,1e-05,-0.035874,0.007869,-0.026503,-0.01098,56.833099,-69.58844,-1106.045858,-1612.983543
9,11,31,7,15,39.525,1.418,9.8e-05,1e-05,-0.047429,0.007883,-0.03383,-0.011833,58.502026,-90.298847,-1248.354445,-1820.516898
9,11,32,7,15,40.688,1.358,9.8e-05,1e-05,-0.056977,0.007896,-0.038446,-0.012088,60.173825,-103.973911,-1330.186622,-1939.855491
9,11,33,7,15,41.85,1.298,9.8e-05,1e-05,-0.052063,0.007889,-0.03229,-0.010442,61.845507,-88.169054,-1193.287899,-1740.211519
9,11,34,7,15,43.013,1.238,9.8e-05,1e-05,-0.03289,0.007865,-0.017929,-0.007428,63.519843,-49.255149,-877.793963,-1280.116196
9,11,35,7,15,44.175,1.178,9.8e-05,1e-05,-0.256015,0.011657,-0.121884,-0.024642,65.193861,-335.636205,-2997.553091,-4371.431591
9,11,36,7,15,45.57,1.106,9.8e-05,1e-05,-0.252501,0.011641,-0.086343,-0.01709,67.20491,-237.218382,-2139.67622,-3120.361154
9,11,37,7,15,46.5,1.067,9.8e-05,1e-05,-0.259601,0.011674,-0.059641,-0.011553,68.546374,-164.453223,-1481.256256,-2160.165373
9,11,38,7,15,47.07,1.028,9.8e-05,1e-05,-0.249277,0.011626,-0.03742,-0.007245,69.368847,-101.810816,-927.862635,-1353.133009
9,11,39,7,15,47.256,0.995,9.8e-05,1e-05,-0.333946,0.012046,-0.040869,-0.007443,69.637278,-108.45866,-933.401747,-1361.210881
9,11,40,7,15,47.442,0.905,9.8e-05,1e-05,-0.415862,0.012582,-0.038874,-0.006824,69.90573,-94.556483,-787.481355,-1148.410309
9,11,41,7,15,47.628,0.748,9.8e-05,1e-05,-0.494818,0.01344,-0.031393,-0.005393,70.174205,-63.599679,-520.374964,-758.880156
9,11,42,7,15,47.814,0.501,9.8e-05,1e-05,-0.568317,0.014454,-0.018351,-0.00311,70.4427,-25.092125,-203.297146,-296.475005
9,11,43,7,15,48,0.07,0.999945,-0.999938,-0.678358,0.01784,-0,-0,0.00435,-0,-0,-0
10,1,1,7.5,-5,1.3,2.4,0.333333,1.874011,0,0.358041,0.050721,-0.044415,8.86142,5.257318,-5.984815,-9.351273
10,1,2,7.5,-5,2.325,2.358,0.333333,0.890627,0,0.360623,0.065872,-0.067864,9.571723,7.826802,-18.747672,-29.293238
10,1,3,7.5,-5,3.45,2.259,0.333333,0.507339,0,0.362823,0.077125,-0.094002,10.510385,10.585489,-44.511408,-69.549075
10,1,4,7.5,-5,5.45,2.338,0.333333,0.245953,0,0.371951,0.090519,-0.144062,12.530684,18.276691,-158.527142,-247.69866
10,1,5,7.5,-5,7.45,2.339,0.333333,0.143426,0,0.379451,0.097245,-0.194152,14.886423,27.722939,-412.354795,-644.304367
10,1,6,7.5,-5,9.3,2.848,0.333333,0.09602,0,0.394441,0.101831,-0.243272,17.265551,47.549098,-1056.42351,-1650.661734
10,1,7,7.5,-5,11.625,3.708,0.504243,0.067946,1.427643,0.014927,0.993488,0.242867,20.021709,812.208134,2308.164736,3606.5074
10,1,8,7.5,-5,12.555,3.672,0.517177,0.058475,1.423361,0.01489,1.082493,0.2398,21.318256,993.559073,2763.340477,4317.719495
10,1,9,7.5,-5,13.95,3.418,0.49608,0.047772,1.455785,0.015229,1.183563,0.248198,23.387491,1217.008267,3560.194186,5562.803416
10,1,10,7.5,-5,15.113,3.196,0.481468,0.04082,1.489192,0.015666,1.266272,0.253268,25.119009,1404.434877,4245.270047,6633.234448
10,1,11,7.5,-5,16.275,3.002,0.469784,0.035217,1.513939,0.015989,1.335279,0.254295,26.853894,1589.863722,4927.720758,7699.563684
10,1,12,7.5,-5,17.438,2.833,0.460704,0.030645,1.530482,0.016206,1.390019,0.251715,28.595023,1770.968677,5592.370972,8738.079644
10,1,13,7.5,-5,18.6,2.687,0.453534,0.026885,1.539135,0.016387,1.430086,0.246154,30.340027,1945.469583,6228.491602,9732.018127
10,1,14,7.5,-5,19.763,2.561,0.448431,0.023764,1.540756,0.016427,1.456856,0.238206,32.09107,2113.281752,6828.819016,10670.029713
10,1,15,7.5,-5,20.925,2.452,0.448277,0.021177,1.539672,0.016401,1.476305,0.227829,33.840495,2279.989081,7362.601428,11504.064732
10,1,16,7.5,-5,22.088,2.358,0.449388,0.018993,1.532951,0.016238,1.484692,0.216367,35.596424,2439.808263,7853.562809,12271.191889
10,1,17,7.5,-5,23.25,2.276,0.448933,0.016613,1.522281,0.022396,1.484908,0.199283,37.340502,2591.760053,8087.02871,12635.98236
10,1,18,7.5,-5,24.413,2.203,0.467298,0.015244,1.520969,0.020226,1.493877,0.185283,39.091441,2766.02031,8375.260465,13086.344476
10,1,19,7.5,-5,25.575,2.138,0.495667,0.014142,1.518828,0.016947,1.499749,0.169669,40.838668,2941.250261,8510.061572,13296.971207
10,1,20,7.5,-5,26.738,2.078,0.531922,0.012973,1.50542,0.015123,1.492486,0.149915,42.57818,3092.379125,8305.329663,12977.077599
10,1,21,7.5,-5,27.9,2.018,0.570009,0.011931,1.48798,0.013149,1.479092,0.130988,44.32293,3225.046901,7968.515184,12450.804975
10,1,22,7.5,-5,29.063,1.958,0.602595,0.010703,1.446881,0.012626,1.440602,0.112081,46.068705,3292.542491,7444.891577,11632.643089
10,1,23,7.5,-5,30.225,1.898,0.629072,0.009663,1.417364,0.01225,1.41264,0.097615,47.826976,3373.155648,7045.113777,11007.990276
10,1,24,7.5,-5,31.388,1.838,0.672682,0.008652,1.380154,0.011867,1.37725,0.079242,49.576266,3421.910077,6179.838847,9655.998199
10,1,25,7.5,-5,32.55,1.778,0.695482,0.007853,1.359291,0.011748,1.357092,0.068858,51.349128,3499.208575,5779.162402,9029.941253
10,1,26,7.5,-5,33.713,1.718,0.708673,0.007216,1.352895,0.011711,1.351002,0.062457,53.136602,3604.371577,5617.616207,8777.525323
10,1,27,7.5,-5,34.875,1.658,0.515998,0.00711,1.460729,0.020198,1.439492,0.106919,55.092632,3984.221494,10320.588655,16125.919773
10,1,28,7.5,-5,36.038,1.598,0.507527,0.00659,1.461885,0.020867,1.433575,0.103965,56.894006,4078.428948,10659.127693,16654.88702
10,1,29,7.5,-5,37.2,1.538,0.497269,0.006104,1.46389,0.02185,1.424454,0.101065,58.695498,4151.233432,10956.472706,17119.488603
10,1,30,7.5,-5,38.363,1.478,0.489353,0.005626,1.467298,0.023462,1.411903,0.096899,60.495332,4200.351748,11058.94682,17279.604407
10,1,31,7.5,-5,39.525,1.418,0.480979,0.005224,1.469338,0.024427,1.389548,0.092942,62.297021,4205.784622,11118.82809,17373.16889
10,1,32,7.5,-5,40.688,1.358,0.476958,0.004863,1.47085,0.025143,1.356494,0.08775,64.097945,4162.636157,10956.292384,17119.20685
10,1,33,7.5,-5,41.85,1.298,0.48206,0.004512,1.472757,0.026045,1.312172,0.08015,65.889549,4066.878492,10396.017356,16243.777118
10,1,34,7.5,-5,43.013,1.238,0.504017,0.00416,1.474169,0.026713,1.256572,0.069486,67.669405,3917.917765,9318.939918,14560.843622
10,1,35,7.5,-5,44.175,1.178,0.359651,0.003434,1.235299,0.032658,0.837185,0.055134,69.555852,2624.198253,7634.38086,11928.720094
10,1,36,7.5,-5,45.57,1.106,0.427796,0.003389,1.231872,0.02909,0.687446,0.038751,71.673213,2148.178434,5518.175975,8622.149961
10,1,37,7.5,-5,46.5,1.067,0.579698,0.003103,1.184014,0.022297,0.592871,0.023001,73.002802,1854.240528,3345.015519,5226.586748
10,1,38,7.5,-5,47.07,1.028,0.999908,1e-06,0.970662,0.014651,0.970662,-0.014639,73.546932,2968.608299,-2107.320764,-3292.688694
10,1,39,7.5,-5,47.256,0.995,0.999936,1e-06,0.900483,0.013894,0.900484,-0.013887,73.837575,2686.683003,-1957.926444,-3059.260069
10,1,40,7.5,-5,47.442,0.905,0.999936,1e-06,0.828725,0.013067,0.828726,-0.013059,74.128191,2266.672576,-1694.586337,-2647.791151
10,1,41,7.5,-5,47.628,0.748,0.780721,0.001619,0.907932,0.013971,0.254679,0.003571,74.571479,582.642519,389.153319,608.052061
10,1,42,7.5,-5,47.814,0.501,0.566735,0.003243,0.979973,0.014764,0.077294,0.003301,75.076804,120.048704,245.117237,382.995684
10,1,43,7.5,-5,48,0.07,0.999945,-0.999938,1.163713,0.021122,0,0,0.004656,0,0,0
10,2,1,7.5,-3,1.3,2.4,0.333333,1.874011,0,0.358041,0.050721,-0.044415,8.86142,5.257318,-5.984815,-9.351273
10,2,2,7.5,-3,2.325,2.358,0.333333,0.890627,0,0.360623,0.065872,-0.067864,9.571723,7.826802,-18.747672,-29.293238
10,2,3,7.5,-3,3.45,2.259,0.333333,0.507339,0,0.362823,0.077125,-0.094002,10.510385,10.585489,-44.511408,-69.549075
10,2,4,7.5,-3,5.45,2.338,0.333333,0.245953,0,0.371951,0.090519,-0.144062,12.530684,18.276691,-158.527142,-247.69866
10,2,5,7.5,-3,7.45,2.339,0.333333,0.143426,0,0.379451,0.097245,-0.194152,14.886423,27.722939,-412.354795,-644.304367
10,2,6,7.5,-3,9.3,2.848,0.333333,0.09602,0,0.394441,0.101831,-0.243272,17.265551,47.549098,-1056.42351,-1650.661734
10,2,7,7.5,-3,11.625,3.708,0.454529,0.067624,1.369376,0.01442,0.896965,0.242136,20.144945,742.352546,2329.63139,3640.049047
10,2,8,7.5,-3,12.555,3.672,0.462168,0.058453,1.370446,0.01443,0.982067,0.243374,21.449124,912.484257,2839.06081,4436.032516
10,2,9,7.5,-3,13.95,3.418,0.439754,0.047319,1.395315,0.014646,1.077972,0.252588,23.505697,1119.665975,3659.886537,5718.572714
10,2,10,7.5,-3,15.113,3.196,0.424449,0.040186,1.423107,0.014888,1.157794,0.258544,25.228311,1295.319909,4371.497248,6830.46445
10,2,11,7.5,-3,16.275,3.002,0.411946,0.034476,1.442968,0.015061,1.225268,0.2605,26.955656,1469.956026,5086.304722,7947.351127
10,2,12,7.5,-3,17.438,2.833,0.401668,0.02985,1.455258,0.015222,1.279409,0.258851,28.691023,1641.007487,5789.5865,9046.228907
10,2,13,7.5,-3,18.6,2.687,0.393422,0.026087,1.460723,0.015293,1.32032,0.2542,30.431318,1806.97114,6470.832597,10110.675932
10,2,14,7.5,-3,19.763,2.561,0.386786,0.022981,1.459648,0.015279,1.348256,0.247109,32.179006,1966.481821,7122.9456,11129.602499
10,2,15,7.5,-3,20.925,2.452,0.384074,0.020436,1.457301,0.015248,1.369772,0.238082,33.927232,2126.319101,7733.440098,12083.500152
10,2,16,7.5,-3,22.088,2.358,0.382108,0.018289,1.449372,0.015145,1.37997,0.227787,35.682749,2278.728895,8308.212452,12981.581956
10,2,17,7.5,-3,23.25,2.276,0.425267,0.017094,1.49791,0.014102,1.45347,0.212089,37.393433,2544.084742,8631.099291,13486.092642
10,2,18,7.5,-3,24.413,2.203,0.433734,0.015601,1.491644,0.01325,1.456843,0.199745,39.152092,2705.826093,9056.991752,14151.549612
10,2,19,7.5,-3,25.575,2.138,0.43489,0.014211,1.475273,0.012987,1.445645,0.188614,40.920906,2846.574129,9498.418723,14841.279255
10,2,20,7.5,-3,26.738,2.078,0.441703,0.013016,1.463201,0.012834,1.437757,0.176849,42.688571,2994.450088,9848.344122,15388.037691
10,2,21,7.5,-3,27.9,2.018,0.444118,0.011945,1.450146,0.012667,1.426614,0.16712,44.463315,3130.35769,10231.07664,15986.05725
10,2,22,7.5,-3,29.063,1.958,0.446307,0.010996,1.439827,0.012536,1.417077,0.1584,46.242957,3263.323855,10601.371165,16564.642446
10,2,23,7.5,-3,30.225,1.898,0.448207,0.010151,1.432066,0.012437,1.409147,0.1506,48.024032,3392.59936,10958.923905,17123.318602
10,2,24,7.5,-3,31.388,1.838,0.455153,0.009407,1.430378,0.012416,1.407214,0.142526,49.804029,3528.55935,11217.431094,17527.236084
10,2,25,7.5,-3,32.55,1.778,0.456047,0.008729,1.427594,0.01238,1.402319,0.136397,51.590894,3649.954165,11555.697585,18055.777477
10,2,26,7.5,-3,33.713,1.718,0.456286,0.008118,1.42697,0.012372,1.39826,0.130923,53.381803,3764.959174,11884.624645,18569.726008
10,2,27,7.5,-3,34.875,1.658,0.463025,0.007525,1.4336,0.013313,1.401291,0.123928,55.16423,3888.576729,11993.510183,18739.859661
10,2,28,7.5,-3,36.038,1.598,0.459893,0.007012,1.435336,0.013529,1.395023,0.11962,56.960849,3978.081872,12292.932689,19207.707327
10,2,29,7.5,-3,37.2,1.538,0.455654,0.006541,1.437694,0.013821,1.385432,0.115482,58.757874,4046.096589,12546.052563,19603.207129
10,2,30,7.5,-3,38.363,1.478,0.454112,0.006099,1.44264,0.014435,1.37394,0.110517,60.554347,4095.393254,12637.786643,19746.541629
10,2,31,7.5,-3,39.525,1.418,0.450525,0.005708,1.445279,0.014762,1.351498,0.105664,62.352896,4097.957428,12663.422091,19786.597017
10,2,32,7.5,-3,40.688,1.358,0.449652,0.005356,1.447355,0.01502,1.317961,0.099718,64.151983,4051.213791,12471.588489,19486.857014
10,2,33,7.5,-3,41.85,1.298,0.456868,0.005031,1.450611,0.015424,1.273565,0.091631,65.943627,3953.703323,11904.706457,18601.103838
10,2,34,7.5,-3,43.013,1.238,0.476543,0.004724,1.453301,0.015894,1.214106,0.080771,67.727874,3792.057814,10851.077441,16954.808501
10,2,35,7.5,-3,44.175,1.178,0.330934,0.003743,1.172464,0.021624,0.774216,0.060381,69.60408,2430.185549,8372.491411,13082.017829
10,2,36,7.5,-3,45.57,1.106,0.381677,0.003675,1.155729,0.020702,0.611169,0.041867,71.731809,1912.946599,5971.550299,9330.547342
10,2,37,7.5,-3,46.5,1.067,0.474646,0.003626,1.11148,0.018378,0.470734,0.0261,73.108668,1476.523626,3806.765193,5948.070614
10,2,38,7.5,-3,47.07,1.028,0.668757,0.002758,1.02005,0.01525,0.430093,0.012879,73.824035,1325.298349,1867.951355,2918.673992
10,2,39,7.5,-3,47.256,0.995,0.653359,0.002816,0.960248,0.014524,0.327092,0.010358,74.126516,983.564594,1471.843286,2299.755134
10,2,40,7.5,-3,47.442,0.905,0.600692,0.003113,0.924565,0.014143,0.218321,0.008377,74.466043,602.590791,1096.965854,1714.009146
10,2,41,7.5,-3,47.628,0.748,0.535878,0.003364,0.896631,0.013855,0.127774,0.005962,74.813183,294.213856,653.845017,1021.632839
10,2,42,7.5,-3,47.814,0.501,0.452038,0.003482,0.881092,0.013694,0.055364,0.003183,75.169521,86.201237,236.926648,370.197887
10,2,43,7.5,-3,48,0.07,0.999945,-0.999938,1.037694,0.015464,0,0,0.004656,0,0,0
10,3,1,7.5,-1,1.3,2.4,0.333333,1.874011,0,0.358041,0.050721,-0.044415,8.86142,5.257318,-5.984815,-9.351273
10,3,2,7.5,-1,2.325,2.358,0.333333,0.890627,0,0.360623,0.065872,-0.067864,9.571723,7.826802,-18.747672,-29.293238
10,3,3,7.5,-1,3.45,2.259,0.333333,0.507339,0,0.362823,0.077125,-0.094002,10.510385,10.585489,-44.511408,-69.549075
10,3,4,7.5,-1,5.45,2.338,0.333333,0.245953,0,0.371951,0.090519,-0.144062,12.530684,18.276691,-158.527142,-247.69866
10,3,5,7.5,-1,7.45,2.339,0.333333,0.143426,0,0.379451,0.097245,-0.194152,14.886423,27.722939,-412.354795,-644.304367
10,3,6,7.5,-1,9.3,2.848,0.333333,0.09602,0,0.394441,0.101831,-0.243272,17.265551,47.549098,-1056.42351,-1650.661734
10,3,7,7.5,-1,11.625,3.708,0.407833,0.066112,1.294865,0.013957,0.800918,0.235507,20.250098,669.799471,2289.563661,3577.443221
10,3,8,7.5,-1,12.555,3.672,0.412084,0.057176,1.297516,0.013971,0.879717,0.239184,21.556047,825.555684,2818.079014,4403.24846
10,3,9,7.5,-1,13.95,3.418,0.389745,0.045882,1.315096,0.014065,0.969166,0.248361,23.599635,1014.713849,3627.467836,5667.918493
10,3,10,7.5,-1,15.113,3.196,0.375106,0.038719,1.337949,0.014187,1.045309,0.254536,25.311872,1177.234075,4332.28711,6769.198609
10,3,11,7.5,-1,16.275,3.002,0.362663,0.03304,1.353256,0.01428,1.109676,0.256853,27.031961,1338.827139,5043.518117,7880.497057
10,3,12,7.5,-1,17.438,2.833,0.351955,0.02847,1.361084,0.014348,1.161066,0.255643,28.762161,1496.611381,5746.22451,8978.475798
10,3,13,7.5,-1,18.6,2.687,0.343142,0.024766,1.362615,0.014361,1.20008,0.251449,30.498032,1649.621021,6428.893526,10045.146134
10,3,14,7.5,-1,19.763,2.561,0.335827,0.021716,1.357985,0.014321,1.226699,0.244756,32.24178,1796.173062,7082.650554,11066.641491
10,3,15,7.5,-1,20.925,2.452,0.331781,0.019253,1.353376,0.014281,1.247847,0.236546,33.988153,1944.014446,7711.163315,12048.692679
10,3,16,7.5,-1,22.088,2.358,0.328098,0.017169,1.342636,0.014212,1.257093,0.226839,35.742256,2082.753559,8301.256183,12970.712786
10,3,17,7.5,-1,23.25,2.276,0.364438,0.016391,1.409356,0.012148,1.348503,0.220166,37.466579,2369.599269,8994.9018,14054.534062
10,3,18,7.5,-1,24.413,2.203,0.363891,0.014848,1.396086,0.011979,1.345343,0.209227,39.230835,2508.795226,9525.142007,14883.034386
10,3,19,7.5,-1,25.575,2.138,0.361596,0.01348,1.377048,0.011849,1.33284,0.198361,40.99967,2634.566326,10027.733425,15668.333477
10,3,20,7.5,-1,26.738,2.078,0.36391,0.012345,1.365267,0.011782,1.326003,0.187741,42.769554,2772.18579,10494.591285,16397.798882
10,3,21,7.5,-1,27.9,2.018,0.363148,0.011306,1.350302,0.011697,1.313363,0.178122,44.544243,2892.357241,10944.315994,17100.49374
10,3,22,7.5,-1,29.063,1.958,0.362426,0.010392,1.338084,0.011627,1.301855,0.169385,46.323723,3008.465364,11376.218439,17775.341311
10,3,23,7.5,-1,30.225,1.898,0.361726,0.009583,1.328403,0.011572,1.291469,0.161449,48.10446,3119.704682,11787.746033,18418.353176
10,3,24,7.5,-1,31.388,1.838,0.364756,0.008899,1.327396,0.011566,1.289007,0.154083,49.886285,3242.842166,12167.175078,19011.21106
10,3,25,7.5,-1,32.55,1.778,0.363994,0.008251,1.322273,0.011537,1.280325,0.147466,51.671934,3342.905624,12532.774505,19582.460164
10,3,26,7.5,-1,33.713,1.718,0.363153,0.007669,1.31905,0.011519,1.271751,0.141328,53.461201,3434.514106,12867.328586,20105.200916
10,3,27,7.5,-1,34.875,1.658,0.381831,0.007338,1.348966,0.010638,1.298204,0.135839,55.239042,3612.288242,13181.935476,20596.774181
10,3,28,7.5,-1,36.038,1.598,0.380943,0.006853,1.349541,0.010647,1.28861,0.130425,57.03224,3683.850009,13436.978308,20995.278606
10,3,29,7.5,-1,37.2,1.538,0.38009,0.006413,1.351196,0.010674,1.276042,0.12504,58.825306,3735.187792,13615.634186,21274.428416
10,3,30,7.5,-1,38.363,1.478,0.383342,0.006032,1.359568,0.010808,1.265763,0.119276,60.61822,3780.904649,13668.118925,21356.435821
10,3,31,7.5,-1,39.525,1.418,0.383692,0.005671,1.362214,0.01085,1.240921,0.113165,62.413062,3769.936518,13588.543982,21232.099972
10,3,32,7.5,-1,40.688,1.358,0.385781,0.005348,1.364293,0.010884,1.204736,0.106082,64.209443,3709.815506,13291.3339,20767.709218
10,3,33,7.5,-1,41.85,1.298,0.394881,0.005076,1.370956,0.010991,1.160232,0.097451,66.000544,3608.088743,12682.810453,19816.891332
10,3,34,7.5,-1,43.013,1.238,0.414163,0.00485,1.380058,0.011137,1.101187,0.086578,67.787362,3445.417542,11651.671323,18205.736442
10,3,35,7.5,-1,44.175,1.178,0.289297,0.003646,1.069221,0.016634,0.680711,0.059151,69.638673,2138.807371,8210.064481,12828.225752
10,3,36,7.5,-1,45.57,1.106,0.331598,0.003644,1.055452,0.016099,0.527841,0.04126,71.774466,1654.098024,5892.048092,9206.325144
10,3,37,7.5,-1,46.5,1.067,0.399939,0.003705,1.014191,0.015179,0.386569,0.025991,73.171915,1214.625806,3797.421763,5933.471505
10,3,38,7.5,-1,47.07,1.028,0.497264,0.003583,0.961647,0.014541,0.288249,0.015259,73.981407,892.009095,2222.615923,3472.83738
10,3,39,7.5,-1,47.256,0.995,0.490841,0.00354,0.894344,0.013831,0.21907,0.011653,74.273606,661.359881,1662.418479,2597.528874
10,3,40,7.5,-1,47.442,0.905,0.465235,0.003524,0.838884,0.013196,0.152181,0.008536,74.581341,421.339269,1121.268749,1751.98242
10,3,41,7.5,-1,47.628,0.748,0.423363,0.003487,0.793566,0.01262,0.092179,0.005645,74.900574,212.747617,620.511185,969.548726
10,3,42,7.5,-1,47.814,0.501,0.360664,0.003334,0.760309,0.012341,0.041107,0.002835,75.23058,64.106386,211.38939,330.295922
10,3,43,7.5,-1,48,0.07,0.999945,-0.999938,0.862977,0.013502,0,0,0.004656,0,0,0
10,4,1,7.5,1,1.3,2.4,0.333333,1.874011,0,0.358041,0.050721,-0.044415,8.86142,5.257318,-5.984815,-9.351273
10,4,2,7.5,1,2.325,2.358,0.333333,0.890627,0,0.360623,0.065872,-0.067864,9.571723,7.826802,-18.747672,-29.293238
10,4,3,7.5,1,3.45,2.259,0.333333,0.507339,0,0.362823,0.077125,-0.094002,10.510385,10.585489,-44.511408,-69.549075
10,4,4,7.5,1,5.45,2.338,0.333333,0.245953,0,0.371951,0.090519,-0.144062,12.530684,18.276691,-158.527142,-247.69866
10,4,5,7.5,1,7.45,2.339,0.333333,0.143426,0,0.379451,0.097245,-0.194152,14.886423,27.722939,-412.354795,-644.304367
10,4,6,7.5,1,9.3,2.848,0.333333,0.09602,0,0.394441,0.101831,-0.243272,17.265551,47.549098,-1056.42351,-1650.661734
10,4,7,7.5,1,11.625,3.708,0.363802,0.063559,1.208569,0.013475,0.70798,0.224434,20.339159,597.295667,2201.151684,3439.299506
10,4,8,7.5,1,12.555,3.672,0.365479,0.054934,1.21062,0.013487,0.778964,0.229375,21.645744,737.10203,2725.038805,4257.873133
10,4,9,7.5,1,13.95,3.418,0.342692,0.043609,1.218629,0.013536,0.857954,0.237622,23.67806,904.255299,3493.714218,5458.928465
10,4,10,7.5,1,15.113,3.196,0.32781,0.036541,1.234261,0.01363,0.92611,0.243365,25.383158,1048.874288,4165.518052,6508.621957
10,4,11,7.5,1,16.275,3.002,0.315275,0.03096,1.243327,0.013682,0.98407,0.245481,27.096418,1192.951998,4843.235799,7567.555936
10,4,12,7.5,1,17.438,2.833,0.304543,0.026522,1.246204,0.013697,1.03085,0.244321,28.821173,1334.222203,5514.295102,8616.086096
10,4,13,7.5,1,18.6,2.687,0.295356,0.022939,1.242988,0.01368,1.065769,0.240253,30.552819,1470.265649,6164.748463,9632.419473
10,4,14,7.5,1,19.763,2.561,0.287248,0.019998,1.233658,0.013627,1.088551,0.233721,32.29361,1599.020576,6785.086387,10601.697479
10,4,15,7.5,1,20.925,2.452,0.282105,0.017643,1.225222,0.013576,1.106695,0.225983,34.037827,1729.158089,7388.364835,11544.320055
10,4,16,7.5,1,22.088,2.358,0.277269,0.015656,1.211095,0.01349,1.113603,0.216705,35.790155,1849.967891,7951.666129,12424.478327
10,4,17,7.5,1,23.25,2.276,0.307023,0.015129,1.285468,0.011327,1.210391,0.216423,37.523187,2133.339582,8868.714664,13857.366662
10,4,18,7.5,1,24.413,2.203,0.304378,0.013642,1.268931,0.011262,1.205298,0.205816,39.286441,2254.016117,9396.430822,14681.92316
10,4,19,7.5,1,25.575,2.138,0.300593,0.012326,1.246856,0.011189,1.191011,0.194925,41.053638,2360.420832,9880.007137,15437.511152
10,4,20,7.5,1,26.738,2.078,0.300904,0.01126,1.233683,0.011146,1.183518,0.18487,42.823039,2480.492311,10359.965809,16187.446577
10,4,21,7.5,1,27.9,2.018,0.298678,0.010279,1.21648,0.01109,1.169191,0.175268,44.596762,2580.928018,10794.395775,16866.243399
10,4,22,7.5,1,29.063,1.958,0.296719,0.00942,1.201919,0.011043,1.155598,0.166446,46.375056,2676.399025,11203.625006,17505.664072
10,4,23,7.5,1,30.225,1.898,0.29496,0.008662,1.189875,0.011003,1.142824,0.158361,48.154581,2766.390258,11586.396385,18103.744351
10,4,24,7.5,1,31.388,1.838,0.296421,0.008039,1.187622,0.010996,1.138605,0.1513,49.936165,2870.197809,11971.263672,18705.099488
10,4,25,7.5,1,32.55,1.778,0.294966,0.007439,1.180069,0.010971,1.126955,0.144407,51.720511,2947.994814,12295.90975,19212.358984
10,4,26,7.5,1,33.713,1.718,0.29363,0.006902,1.17438,0.010953,1.115175,0.137943,53.508432,3016.984999,12581.36981,19658.390327
10,4,27,7.5,1,34.875,1.658,0.310467,0.006705,1.21344,0.009676,1.148371,0.135052,55.28924,3201.18348,13129.343421,20514.599095
10,4,28,7.5,1,36.038,1.598,0.309526,0.006258,1.211569,0.00967,1.134972,0.129122,57.080933,3250.176201,13325.482373,20821.066208
