j,k,i,lambda,pitch,r,c,a,a_prime,CL,CD,Cn,Ct,V_rel,dT,dQ,dP
11,10,4,8,13,5.45,2.338,0.333333,0.220651,0,0.373339,0.192381,-0.319955,12.937497,41.406555,-375.312956,-625.521594
11,10,5,8,13,7.45,2.339,0.333333,0.127804,0,0.381232,0.16387,-0.344215,15.509489,50.709388,-793.550354,-1322.583923
11,10,6,8,13,9.3,2.848,0.333333,0.085232,0,0.396477,0.14608,-0.368584,18.094021,74.914192,-1757.893296,-2929.822161
11,10,7,8,13,11.625,3.708,0.094698,0.020993,0.517617,0.011361,0.475398,0.205069,21.754864,458.851793,2300.960078,3834.933463
11,10,8,8,13,12.555,3.672,0.091916,0.017452,0.480024,0.011312,0.445976,0.177923,23.145925,482.531535,2416.923772,4028.206287
11,10,9,8,13,13.95,3.418,0.075541,0.011666,0.396989,0.01119,0.373569,0.134801,25.272737,448.549501,2257.917649,3763.196082
11,10,10,8,13,15.113,3.196,0.065735,0.008621,0.349427,0.011141,0.3318,0.110146,27.068864,427.352097,2144.020283,3573.367138
11,10,11,8,13,16.275,3.002,0.057034,0.00639,0.305756,0.011111,0.292628,0.089327,28.881094,403.010589,2002.188444,3336.980741
11,10,12,8,13,17.438,2.833,0.049024,0.004707,0.264286,0.011083,0.254727,0.071303,30.709649,374.312391,1827.101411,3045.169018
11,10,13,8,13,18.6,2.687,0.041358,0.003394,0.223503,0.011085,0.216854,0.055233,32.548959,339.525717,1608.484915,2680.808191
11,10,14,8,13,19.763,2.561,0.033689,0.002336,0.181902,0.011114,0.1777,0.04043,34.400347,296.20006,1331.857737,2219.762895
11,10,15,8,13,20.925,2.452,0.027543,0.001592,0.147958,0.011137,0.145524,0.028953,36.258911,258.016666,1074.172219,1790.287031
11,10,16,8,13,22.088,2.358,0.020935,0.000944,0.111347,0.011163,0.110479,0.017804,38.126603,208.278462,741.372628,1235.621047
11,10,17,8,13,23.25,2.276,0.035261,0.001708,0.184532,0.011239,0.181794,0.033602,39.99709,364.05876,1564.533347,2607.555578
11,10,18,8,13,24.413,2.203,0.029138,0.001185,0.151081,0.011314,0.149588,0.02402,41.877489,317.858825,1246.016093,2076.693489
11,10,19,8,13,25.575,2.138,0.021971,0.000686,0.112545,0.011401,0.112247,0.01404,43.761154,252.767379,808.594717,1347.657861
11,10,20,8,13,26.738,2.078,0.017443,0.000393,0.088026,0.011457,0.088429,0.007758,45.650773,210.619371,494.056829,823.428048
11,10,21,8,13,27.9,2.018,0.011625,9.6e-05,0.057484,0.011526,0.058624,0.000676,47.543192,147.074266,47.345608,78.909347
11,10,22,8,13,29.063,1.958,0.006326,3.9e-05,0.030157,0.011587,0.03187,-0.005291,49.448905,83.921439,-404.921517,-674.869194
11,10,23,8,13,30.225,1.898,0.001627,2e-05,0.005958,0.011642,0.008107,-0.010262,51.355766,22.321513,-853.931342,-1423.218903
11,10,24,8,13,31.388,1.838,9.8e-05,1e-05,-0.005853,0.011669,-0.003558,-0.01256,53.260856,-10.204023,-1130.524994,-1884.208323
11,10,25,8,13,32.55,1.778,9.8e-05,1e-05,-0.029392,0.011722,-0.02678,-0.016855,55.164304,-79.693434,-1632.65802,-2721.0967
11,10,26,8,13,33.713,1.718,9.8e-05,1e-05,-0.049629,0.011768,-0.0468,-0.020281,57.07163,-144.035631,-2104.286386,-3507.143976
11,10,27,8,13,34.875,1.658,0.013014,0.000138,0.064503,0.007801,0.064899,0.003106,58.964945,205.766194,343.405322,572.342203
11,10,28,8,13,36.038,1.598,0.010853,6.9e-05,0.05395,0.007803,0.054501,0.001067,60.876478,177.517788,125.214491,208.690818
11,10,29,8,13,37.2,1.538,0.009048,3.9e-05,0.045149,0.007804,0.045815,-0.000581,62.789322,152.79048,-72.091572,-120.15262
11,10,30,8,13,38.363,1.478,0.009552,3.9e-05,0.048226,0.007804,0.048852,-0.00033,64.70339,166.253762,-43.056632,-71.761053
11,10,31,8,13,39.525,1.418,0.008368,3.9e-05,0.042629,0.007805,0.043316,-0.001372,66.619728,149.932142,-187.769359,-312.948932
11,10,32,8,13,40.688,1.358,0.007458,3.9e-05,0.038432,0.007805,0.039157,-0.002158,68.538466,137.386288,-308.019142,-513.365237
11,10,33,8,13,41.85,1.298,0.008742,3.9e-05,0.046105,0.007804,0.046744,-0.00124,70.453543,165.64189,-183.865247,-306.442078
11,10,34,8,13,43.013,1.238,0.012092,4.9e-05,0.06576,0.007801,0.066209,0.001249,72.369323,236.106777,191.540653,319.234422
11,10,35,8,13,44.175,1.178,9.8e-05,1e-05,-0.1606,0.01125,-0.157625,-0.03276,74.301595,-563.806471,-5176.351904,-8627.253173
11,10,36,8,13,45.57,1.106,9.8e-05,1e-05,-0.153546,0.011224,-0.150768,-0.03117,76.606107,-538.211948,-5070.559849,-8450.933082
11,10,37,8,13,46.5,1.067,9.8e-05,1e-05,-0.158714,0.011243,-0.155971,-0.031459,78.143124,-558.923123,-5242.143311,-8736.905519
11,10,38,8,13,47.07,1.028,9.8e-05,1e-05,-0.146749,0.011199,-0.144155,-0.029663,79.085417,-509.77509,-4937.552024,-8229.253373
11,10,39,8,13,47.256,0.995,9.8e-05,1e-05,-0.234016,0.011555,-0.230697,-0.040936,79.392942,-795.777678,-6672.832099,-11121.386832
11,10,40,8,13,47.442,0.905,9.8e-05,1e-05,-0.318867,0.011964,-0.314846,-0.051874,79.700486,-995.478355,-7781.160008,-12968.600014
11,10,41,8,13,47.628,0.748,9.8e-05,1e-05,-0.401064,0.012421,-0.396367,-0.062447,80.008049,-1043.829539,-7832.59218,-13054.3203
11,10,42,8,13,47.814,0.501,9.8e-05,1e-05,-0.47969,0.013274,-0.474305,-0.07289,80.315631,-843.060105,-6194.768168,-10324.613613
11,10,43,8,13,48,0.07,9.8e-05,1e-05,-0.553836,0.014254,-0.547792,-0.082832,80.623232,-137.087119,-994.993278,-1658.322129
11,11,1,8,15,1.3,2.4,0.333333,1.732426,0,0.358307,0.267915,-0.237919,8.915935,28.112842,-32.454876,-54.091459
11,11,2,8,15,2.325,2.358,0.333333,0.815272,0,0.361162,0.248441,-0.262136,9.691445,30.2626,-74.239292,-123.732154
11,11,3,8,15,3.45,2.259,0.333333,0.460275,0,0.363686,0.226145,-0.284826,10.721334,32.297032,-140.338042,-233.896736
11,11,4,8,15,5.45,2.338,0.333333,0.220651,0,0.373339,0.192381,-0.319955,12.937497,41.406555,-375.312956,-625.521594
11,11,5,8,15,7.45,2.339,0.333333,0.127804,0,0.381232,0.16387,-0.344215,15.509489,50.709388,-793.550354,-1322.583923
11,11,6,8,15,9.3,2.848,0.333333,0.085232,0,0.396477,0.14608,-0.368584,18.094021,74.914192,-1757.893296,-2929.822161
11,11,7,8,15,11.625,3.708,0.065162,0.014642,0.368002,0.011154,0.33713,0.147966,21.768242,325.796202,1662.2774,2770.462333
11,11,8,8,15,12.555,3.672,0.060755,0.011629,0.328048,0.011126,0.304369,0.122877,23.158505,329.675434,1670.986491,2784.977486
11,11,9,8,15,13.95,3.418,0.043654,0.006604,0.236399,0.011077,0.223023,0.079169,25.282112,267.985406,1327.059388,2211.765646
11,11,10,8,15,15.113,3.196,0.033374,0.004126,0.18216,0.011114,0.174124,0.05465,27.076477,224.395084,1064.369346,1773.948911
11,11,11,8,15,16.275,3.002,0.02426,0.002369,0.132696,0.011147,0.128662,0.034329,28.887065,177.267789,769.783213,1282.972021
11,11,12,8,15,17.438,2.833,0.015848,0.001096,0.086092,0.011196,0.08514,0.01698,30.714568,125.150069,435.234703,725.391172
11,11,13,8,15,18.6,2.687,0.007818,0.000152,0.040875,0.011254,0.04236,0.001739,32.553576,66.341983,50.66384,84.439733
11,11,14,8,15,19.763,2.561,9.8e-05,1e-05,-0.006405,0.011315,-0.002842,-0.012688,34.422892,-4.743828,-418.516392,-697.527321
11,11,15,8,15,20.925,2.452,9.8e-05,1e-05,-0.057936,0.011378,-0.052557,-0.026905,36.280433,-93.294219,-999.374064,-1665.62344
11,11,16,8,15,22.088,2.358,9.8e-05,1e-05,-0.111415,0.011443,-0.10452,-0.040246,38.147457,-197.259091,-1677.714106,-2796.190177
11,11,17,8,15,23.25,2.276,9.8e-05,1e-05,-0.012734,0.011684,-0.009411,-0.014495,40.019649,-18.868052,-675.67033,-1126.117217
11,11,18,8,15,24.413,2.203,9.8e-05,1e-05,-0.06074,0.011793,-0.056171,-0.025947,41.899323,-119.481202,-1347.413078,-2245.688463
11,11,19,8,15,25.575,2.138,9.8e-05,1e-05,-0.114384,0.011914,-0.10864,-0.037722,43.782492,-244.885476,-2174.606516,-3624.344193
11,11,20,8,15,26.738,2.078,9.8e-05,1e-05,-0.148221,0.01199,-0.142,-0.04415,45.671763,-338.526554,-2814.231571,-4690.385952
11,11,21,8,15,27.9,2.018,9.8e-05,1e-05,-0.189401,0.012083,-0.182628,-0.05163,47.563355,-458.559681,-3616.881481,-6028.135801
11,11,22,8,15,29.063,1.958,9.8e-05,1e-05,-0.22545,0.012165,-0.218336,-0.057491,49.460069,-575.18716,-4401.752933,-7336.254889
11,11,23,8,15,30.225,1.898,9.8e-05,1e-05,-0.256827,0.012235,-0.249531,-0.062003,51.358258,-687.073778,-5160.132561,-8600.220935
11,11,24,8,15,31.388,1.838,9.8e-05,1e-05,-0.27087,0.012267,-0.263751,-0.062901,53.260856,-756.341249,-5661.698012,-9436.163353
11,11,25,8,15,32.55,1.778,9.8e-05,1e-05,-0.294408,0.01232,-0.287298,-0.06548,55.164304,-854.956337,-6342.668825,-10571.114708
11,11,26,8,15,33.713,1.718,9.8e-05,1e-05,-0.314646,0.012366,-0.307612,-0.067301,57.07163,-946.739177,-6983.04781,-11638.413017
11,11,27,8,15,34.875,1.658,9.8e-05,1e-05,-0.170702,0.008075,-0.166862,-0.036898,58.979336,-529.302899,-4081.957913,-6803.263188
11,11,28,8,15,36.038,1.598,9.8e-05,1e-05,-0.184453,0.008102,-0.180618,-0.038281,60.890516,-588.573222,-4495.572834,-7492.62139
11,11,29,8,15,37.2,1.538,9.8e-05,1e-05,-0.195802,0.008123,-0.192011,-0.039194,62.801716,-640.602732,-4864.404895,-8107.341491
11,11,30,8,15,38.363,1.478,9.8e-05,1e-05,-0.192432,0.008117,-0.188867,-0.037751,64.716078,-643.010884,-4930.671148,-8217.785246
11,11,31,8,15,39.525,1.418,9.8e-05,1e-05,-0.199648,0.008131,-0.196167,-0.037999,66.63018,-679.212876,-5200.277097,-8667.128494
11,11,32,8,15,40.688,1.358,9.8e-05,1e-05,-0.205079,0.008141,-0.201698,-0.037969,68.547199,-707.852191,-5421.70005,-9036.16675
11,11,33,8,15,41.85,1.298,9.8e-05,1e-05,-0.19623,0.008124,-0.193091,-0.035887,70.463735,-684.432567,-5323.617181,-8872.695302
11,11,34,8,15,43.013,1.238,9.8e-05,1e-05,-0.173281,0.00808,-0.170504,-0.03194,72.382995,-608.261733,-4901.077966,-8168.463276
11,11,35,8,15,44.175,1.178,9.8e-05,1e-05,-0.365905,0.01222,-0.360932,-0.06135,74.301595,-1291.009651,-9693.762731,-16156.271219
11,11,36,8,15,45.57,1.106,9.8e-05,1e-05,-0.359346,0.012184,-0.354681,-0.058983,76.606107,-1266.144014,-9595.20112,-15992.001867
11,11,37,8,15,46.5,1.067,9.8e-05,1e-05,-0.364151,0.01221,-0.359595,-0.058706,78.143124,-1288.613402,-9782.328293,-16303.880488
11,11,38,8,15,47.07,1.028,9.8e-05,1e-05,-0.353025,0.01215,-0.348656,-0.056686,79.085417,-1232.951027,-9435.630524,-15726.050873
11,11,39,8,15,47.256,0.995,9.8e-05,1e-05,-0.433752,0.012776,-0.428689,-0.067302,79.392942,-1478.740393,-10970.734275,-18284.557124
11,11,40,8,15,47.442,0.905,9.8e-05,1e-05,-0.511146,0.013665,-0.505393,-0.077684,79.700486,-1597.946079,-11652.781121,-19421.301869
11,11,41,8,15,47.628,0.748,9.8e-05,1e-05,-0.583846,0.014694,-0.577432,-0.087545,80.008049,-1520.661823,-10980.544153,-18300.906921
11,11,42,8,15,47.814,0.501,9.8e-05,1e-05,-0.637725,0.01644,-0.630717,-0.095707,80.315631,-1121.07617,-8133.881253,-13556.468755
11,11,43,8,15,48,0.07,9.8e-05,1e-05,-0.685712,0.018098,-0.678173,-0.103001,80.623232,-169.715606,-1237.272027,-2062.120045
12,1,1,8.5,-5,1.3,2.4,0.333333,1.60789,0,0.358577,0.266457,-0.239954,8.971477,28.309267,-33.1416,-58.68825
12,1,2,8.5,-5,2.325,2.358,0.333333,0.74938,0,0.36171,0.245702,-0.265451,9.814317,30.692709,-77.096422,-136.524914
12,1,3,8.5,-5,3.45,2.259,0.333333,0.419445,0,0.364556,0.222189,-0.289021,10.938313,33.0295,-148.22716,-262.485595
12,1,4,8.5,-5,5.45,2.338,0.333333,0.198987,0,0.374716,0.187061,-0.324685,13.354529,42.899006,-405.810845,-718.623371
12,1,5,8.5,-5,7.45,2.339,0.333333,0.114556,0,0.382975,0.158142,-0.348799,16.144733,53.02775,-871.337837,-1542.994086
12,1,6,8.5,-5,9.3,2.848,0.333333,0.076137,0,0.39845,0.140286,-0.372937,18.935057,78.786466,-1947.844201,-3449.307439
12,1,7,8.5,-5,11.625,3.708,0.478335,0.053356,1.35229,0.014272,1.318117,0.302424,22.302991,1337.157077,3566.460457,6315.607058
12,1,8,8.5,-5,12.555,3.672,0.514744,0.045764,1.293279,0.013948,1.26885,0.250572,23.75126,1445.602548,3584.170997,6346.969473
12,1,9,8.5,-5,13.95,3.418,0.518999,0.037121,1.276044,0.013857,1.256689,0.221836,26.067732,1605.347866,3953.195839,7000.450965
12,1,10,8.5,-5,15.113,3.196,0.526728,0.031577,1.275425,0.013853,1.259428,0.201846,28.010401,1736.926948,4207.054722,7449.992737
12,1,11,8.5,-5,16.275,3.002,0.53664,0.027105,1.271989,0.013835,1.258826,0.183044,29.96195,1865.860617,4415.601521,7819.29436
12,1,12,8.5,-5,17.438,2.833,0.548551,0.023427,1.2646,0.013795,1.253842,0.165175,31.924022,1991.073472,4573.879249,8099.577837
12,1,13,8.5,-5,18.6,2.687,0.562579,0.020351,1.251988,0.013728,1.243288,0.147976,33.891283,2110.464766,4672.071434,8273.459832
12,1,14,8.5,-5,19.763,2.561,0.578711,0.017728,1.233092,0.013623,1.226156,0.131314,35.865697,2221.654552,4702.128512,8326.685907
12,1,15,8.5,-5,20.925,2.452,0.60931,0.015271,1.197454,0.013408,1.192434,0.110355,37.822867,2300.521851,4455.010012,7889.080229
12,1,16,8.5,-5,22.088,2.358,0.651194,0.012927,1.141466,0.013069,1.138214,0.087087,39.773025,2335.112389,3946.318603,6988.272527
12,1,17,8.5,-5,23.25,2.276,0.999946,6e-06,0.720295,0.010029,0.720295,-0.01002,41.172102,1528.45104,-494.336131,-875.386898
12,1,18,8.5,-5,24.413,2.203,0.99991,6e-06,0.760105,0.009939,0.760105,-0.009924,43.231612,1721.288374,-548.621072,-971.516482
12,1,19,8.5,-5,25.575,2.138,0.999935,5e-06,0.786557,0.00988,0.786557,-0.009868,45.289305,1897.108348,-608.733454,-1077.965492
12,1,20,8.5,-5,26.738,2.078,0.999929,5e-06,0.824405,0.009922,0.824405,-0.00991,47.348795,2112.354694,-678.936519,-1202.28342
12,1,21,8.5,-5,27.9,2.018,0.999931,5e-06,0.848999,0.009994,0.848999,-0.009982,49.406501,2300.166249,-754.554119,-1336.189586
12,1,22,8.5,-5,29.063,1.958,0.999922,5e-06,0.873607,0.010066,0.873607,-0.010053,51.465984,2491.907922,-833.403967,-1475.819525
12,1,23,8.5,-5,30.225,1.898,0.999901,5e-06,0.89823,0.010138,0.89823,-0.010122,53.5237,2686.203755,-914.901015,-1620.137213
12,1,24,8.5,-5,31.388,1.838,0.999944,4e-06,0.93495,0.010241,0.93495,-0.010232,55.583158,2920.001706,-1003.02082,-1776.182702
12,1,25,8.5,-5,32.55,1.778,0.999913,4e-06,0.959346,0.010303,0.959346,-0.010289,57.640881,3116.957656,-1088.099014,-1926.842004
12,1,26,8.5,-5,33.713,1.718,0.999926,4e-06,0.983687,0.010365,0.983687,-0.010353,59.700349,3312.809371,-1175.447297,-2081.521256
12,1,27,8.5,-5,34.875,1.658,0.999926,5e-06,1.08062,0.009248,1.080621,-0.009235,61.75811,3758.446945,-1120.210041,-1983.705281
12,1,28,8.5,-5,36.038,1.598,0.999919,5e-06,1.104082,0.00931,1.104082,-0.009296,63.817583,3952.042212,-1199.203123,-2123.588864
12,1,29,8.5,-5,37.2,1.538,0.999903,5e-06,1.126796,0.009386,1.126796,-0.00937,65.875324,4136.279694,-1279.477857,-2265.742038
12,1,30,8.5,-5,38.363,1.478,0.99994,4e-06,1.160807,0.0095,1.160807,-0.00949,67.934749,4354.93023,-1365.836865,-2418.669448
12,1,31,8.5,-5,39.525,1.418,0.999908,4e-06,1.183536,0.009576,1.183536,-0.009561,69.99247,4521.921341,-1443.782505,-2556.698185
12,1,32,8.5,-5,40.688,1.358,0.999916,4e-06,1.206226,0.009652,1.206226,-0.009638,72.051921,4677.161455,-1520.592186,-2692.71533
12,1,33,8.5,-5,41.85,1.298,0.999911,3e-06,1.239656,0.009812,1.239656,-0.009798,74.10962,4860.575149,-1607.685861,-2846.943713
12,1,34,8.5,-5,43.013,1.238,0.999942,3e-06,1.283789,0.010056,1.283789,-0.010046,76.169078,5071.474705,-1707.070171,-3022.936761
12,1,35,8.5,-5,44.175,1.178,0.403895,0.002882,1.224368,0.02465,1.222717,0.068185,78.67813,4903.903789,12080.457484,21392.476794
12,1,36,8.5,-5,45.57,1.106,0.374579,0.002541,1.230524,0.027687,1.228998,0.06724,81.143328,4922.373587,12272.384949,21732.348347
12,1,37,8.5,-5,46.5,1.067,0.361158,0.002373,1.231419,0.028618,1.229956,0.066493,82.785985,4946.866762,12435.689904,22021.534204
12,1,38,8.5,-5,47.07,1.028,0.343236,0.0022,1.23371,0.031004,1.232345,0.065787,83.794251,4892.339989,12293.388768,21769.542609
12,1,39,8.5,-5,47.256,0.995,0.321313,0.00232,1.228021,0.02508,1.226043,0.074043,84.15079,4751.251169,13559.49502,24011.605765
12,1,40,8.5,-5,47.442,0.905,0.26533,0.002141,1.201951,0.023343,1.19943,0.081233,84.511658,4264.023621,13700.53966,24261.372314
12,1,41,8.5,-5,47.628,0.748,0.197793,0.001788,1.179202,0.022016,1.176003,0.08954,84.871994,3484.991151,12637.806411,22379.448853
12,1,42,8.5,-5,47.814,0.501,0.119225,0.001225,1.161017,0.02098,1.15697,0.099112,85.230652,2315.868932,9485.77085,16797.719214
12,1,43,8.5,-5,48,0.07,0.014918,0.000176,1.153559,0.020588,1.148262,0.112325,85.583756,323.805711,1520.40945,2692.391734
12,2,1,8.5,-3,1.3,2.4,0.333333,1.60789,0,0.358577,0.266457,-0.239954,8.971477,28.309267,-33.1416,-58.68825
12,2,2,8.5,-3,2.325,2.358,0.333333,0.74938,0,0.36171,0.245702,-0.265451,9.814317,30.692709,-77.096422,-136.524914
12,2,3,8.5,-3,3.45,2.259,0.333333,0.419445,0,0.364556,0.222189,-0.289021,10.938313,33.0295,-148.22716,-262.485595
12,2,4,8.5,-3,5.45,2.338,0.333333,0.198987,0,0.374716,0.187061,-0.324685,13.354529,42.899006,-405.810845,-718.623371
12,2,5,8.5,-3,7.45,2.339,0.333333,0.114556,0,0.382975,0.158142,-0.348799,16.144733,53.02775,-871.337837,-1542.994086
12,2,6,8.5,-3,9.3,2.848,0.333333,0.076137,0,0.39845,0.140286,-0.372937,18.935057,78.786466,-1947.844201,-3449.307439
12,2,7,8.5,-3,11.625,3.708,0.414571,0.052167,1.308291,0.014029,1.266632,0.327817,22.437056,1300.423254,3912.542257,6928.460246
12,2,8,8.5,-3,12.555,3.672,0.439753,0.045446,1.267059,0.013809,1.235017,0.28348,23.908883,1425.794573,4108.883592,7276.148028
12,2,9,8.5,-3,13.95,3.418,0.437038,0.036886,1.249775,0.013716,1.223585,0.254881,26.225682,1582.058456,4597.262688,8140.98601
12,2,10,8.5,-3,15.113,3.196,0.437796,0.03148,1.251522,0.013726,1.229087,0.236308,28.171759,1714.667712,4982.261145,8822.754111
12,2,11,8.5,-3,16.275,3.002,0.43959,0.027171,1.252426,0.013731,1.233125,0.219464,30.129161,1848.223079,5353.413482,9480.003041
12,2,12,8.5,-3,17.438,2.833,0.441947,0.023673,1.251562,0.013726,1.23489,0.204068,32.09961,1982.608183,5713.205843,10117.135347
12,2,13,8.5,-3,18.6,2.687,0.444544,0.020797,1.24813,0.013708,1.233673,0.189914,34.078214,2117.30877,6062.528207,10735.727032
12,2,14,8.5,-3,19.763,2.561,0.446849,0.018396,1.241634,0.013673,1.229042,0.176913,36.067487,2252.012216,6406.420351,11344.702705
12,2,15,8.5,-3,20.925,2.452,0.45319,0.016397,1.234804,0.013633,1.223951,0.163926,38.057146,2390.669089,6699.921203,11864.443797
12,2,16,8.5,-3,22.088,2.358,0.458588,0.014684,1.224358,0.01357,1.214957,0.152043,40.056113,2528.162489,6988.215534,12374.965007
12,2,17,8.5,-3,23.25,2.276,0.568465,0.013017,1.200122,0.011037,1.194885,0.112535,41.930458,2629.785829,5758.415993,10197.194987
12,2,18,8.5,-3,24.413,2.203,0.590703,0.011534,1.169879,0.010938,1.165807,0.09813,43.92111,2724.899764,5599.456764,9915.704687
12,2,19,8.5,-3,25.575,2.138,0.608017,0.010272,1.140019,0.010839,1.136783,0.086511,45.921891,2818.95109,5486.546677,9715.759741
12,2,20,8.5,-3,26.738,2.078,0.666821,0.00866,1.067362,0.010596,1.065511,0.063711,47.874641,2791.112033,4462.371874,7902.11686
12,2,21,8.5,-3,27.9,2.018,0.729112,0.007125,0.985567,0.01037,0.984673,0.043221,49.831951,2713.887155,3323.520738,5885.401307
12,2,22,8.5,-3,29.063,1.958,0.842441,0.004898,0.842133,0.009974,0.842046,0.015674,51.741791,2427.69627,1313.366712,2325.753553
12,2,23,8.5,-3,30.225,1.898,0.971907,0.000479,0.68052,0.010119,0.680564,-0.006549,53.54982,2037.246564,-592.522634,-1049.25883
12,2,24,8.5,-3,31.388,1.838,0.999809,3e-06,0.680703,0.010119,0.680704,-0.010095,55.583078,2125.94204,-989.636253,-1752.480865
12,2,25,8.5,-3,32.55,1.778,0.99993,3e-06,0.707036,0.010059,0.707036,-0.010051,57.640778,2297.182885,-1062.920016,-1882.254195
12,2,26,8.5,-3,33.713,1.718,0.999917,2e-06,0.733551,0.009999,0.733552,-0.009989,59.700248,2470.408618,-1134.131997,-2008.358744
12,2,27,8.5,-3,34.875,1.658,0.999929,3e-06,0.843559,0.008732,0.843559,-0.008723,61.758011,2933.926288,-1058.012021,-1873.562954
12,2,28,8.5,-3,36.038,1.598,0.99994,3e-06,0.867465,0.0088,0.867465,-0.008792,63.817485,3105.065205,-1134.12709,-2008.350055
12,2,29,8.5,-3,37.2,1.538,0.999939,3e-06,0.891324,0.00884,0.891324,-0.008832,65.875191,3271.886766,-1206.022254,-2135.664407
12,2,30,8.5,-3,38.363,1.478,0.999914,3e-06,0.927137,0.0089,0.927137,-0.008888,67.934676,3478.276048,-1279.247388,-2265.333916
12,2,31,8.5,-3,39.525,1.418,0.999936,3e-06,0.950972,0.00894,0.950973,-0.008931,69.992374,3633.359428,-1348.752775,-2388.416372
12,2,32,8.5,-3,40.688,1.358,0.999939,3e-06,0.974828,0.00898,0.974828,-0.008972,72.051848,3779.901987,-1415.477445,-2506.574643
12,2,33,8.5,-3,41.85,1.298,0.999907,2e-06,1.010244,0.009062,1.010244,-0.00905,74.109559,3961.067221,-1484.943138,-2629.586807
12,2,34,8.5,-3,43.013,1.238,0.999931,2e-06,1.057141,0.009186,1.057141,-0.009177,76.169033,4176.120367,-1559.276164,-2761.218208
12,2,35,8.5,-3,44.175,1.178,0.334622,0.002891,1.131461,0.019427,1.129055,0.076261,78.734409,4534.737991,13530.552609,23960.353579
12,2,36,8.5,-3,45.57,1.106,0.322062,0.002639,1.146234,0.020204,1.143918,0.075574,81.193329,4587.260683,13810.468259,24456.037542
12,2,37,8.5,-3,46.5,1.067,0.314319,0.002492,1.149821,0.020392,1.147563,0.074858,82.83324,4620.753095,14016.191883,24820.339793
12,2,38,8.5,-3,47.07,1.028,0.306018,0.002383,1.162029,0.021033,1.159782,0.075226,83.839504,4609.242426,14072.277557,24919.658174
12,2,39,8.5,-3,47.256,0.995,0.275818,0.002285,1.124555,0.019065,1.122027,0.077742,84.185802,4351.778218,14248.783846,25232.221394
12,2,40,8.5,-3,47.442,0.905,0.230218,0.002065,1.092818,0.017551,1.089876,0.082033,84.536532,3876.834334,13843.621416,24514.746257
12,2,41,8.5,-3,47.628,0.748,0.173315,0.001692,1.064791,0.016462,1.061333,0.087312,84.887486,3146.322495,12327.906642,21830.668012
12,2,42,8.5,-3,47.814,0.501,0.105355,0.001195,1.041372,0.015551,1.037253,0.09383,85.242574,2076.816579,8982.739289,15906.934157
12,2,43,8.5,-3,48,0.07,0.013223,0.000161,1.024303,0.015302,1.019236,0.102901,85.584473,287.425732,1392.87181,2466.54383
